name,success
Eric Chavez,True
Patrick Hernandez,True
Daniel Turner,True
Anthony Parker,True
Michael Elliott,False
Robert Gordon,False
Sarah Collins,False
Christopher Woodward,False
Michael Schmidt,False
Nathan Porter,True
Julie Rivera,False
Charles Lane,True
Michael Bell,False
Gina Baker,True
David Strickland,False
Shannon Norris,False
Todd Young,True
Amy Becker,False
Nathaniel Rios,False
Alicia Jones,False
Matthew Campbell,False
Jared Trujillo PhD,False
Patricia Hodges,True
Derek Ramirez,True
Paul Weaver,False
Zachary Harrell,False
Taylor Lopez,False
Andrew Roberts,True
Omar Jordan,True
Brian Mccormick,True
Elizabeth Mccoy,True
Anthony Conner,False
Bradley Gardner,True
John Davenport,False
Melinda Santana,False
Karen Wagner,False
Dawn Bass,False
Andrew Pena,True
Stephanie Johnson,True
Kristina Russell,True
Jennifer Rogers,True
Jason Adams,True
Adam Newton,True
Lisa Williams,False
Selena Gonzalez,False
Jesus Rios,False
Scott Jimenez,False
Lori Parker,False
Andrew Aguirre,True
Samantha Richardson,True
Allen White,True
Charles Rodriguez,True
Lauren Taylor,False
Deborah Young,True
Cindy Jones,True
John Mercer,True
Thomas Spencer,False
Helen Jacobs,False
Rhonda James,False
Kimberly Mitchell,True
William Cunningham,True
Ann Harper,True
Joan Jones,False
Daniel Christensen,False
Tina Wright,True
Maria Lewis,False
Joy Barajas,True
Kelsey Johnson,True
Mrs. Christine Johnson,True
Jacob Mcconnell,True
Justin Lawrence,True
Jerry Thomas,False
Lindsey Bryant,False
Wendy Vazquez,True
Derek Long,True
Dr. Lori Tran,False
Alicia Gutierrez,True
Jordan Baxter,False
Travis Sellers,True
Christopher Parker,False
Brooke Stewart,True
Jason Harper,False
Derrick Marshall,False
Christopher Porter MD,True
Patrick Wallace,True
Christina Jacobson,True
Stephanie Brown,True
Jennifer Boyd,True
Jesus Rivas,True
Anthony Shelton,True
Kyle Mills,True
Glenn Roman,False
Robyn Sanchez MD,False
Megan Sullivan,True
Brad Singh IV,False
Brian Carson,True
Marvin Hendrix,False
Michelle Zuniga,True
Claudia Simpson,False
Gregory Marquez,False
Todd Smith,False
Justin Jones,False
Joel Caldwell,True
Keith Valentine,False
Christine Holmes,True
Eric Randall,True
Adam Allen,False
Paul Thompson,True
Joseph Collier,False
Joyce Miller,True
Michelle Jones,False
John Long,True
Dr. Kristin Elliott,True
Mr. Ryan Rodriguez,True
Marc Moore,True
Stephen Dixon,True
Jonathan Gonzales,False
Mary Powers,False
Tracey Williams,True
Jimmy Nunez,False
Amanda Schmidt,True
Michele Page,True
Ashley Roberts,False
Sarah Jackson,False
Jonathan Klein,True
Grant Thomas,True
Nicholas Contreras,False
Jason Barrera,True
Elizabeth Crosby,False
Susan Richardson,True
Beverly Pennington,False
Kathleen Parker,False
Dr. Sherri Cox MD,True
Jennifer Bender,False
Margaret Romero,True
Jesse Turner,True
Travis Weber,False
Michael Harris,False
Bradley Johnson,True
Dawn Murray,False
Dennis Odonnell,False
Rebecca Clarke,True
Karen Holmes,False
Kyle Atkinson,False
Kimberly King,True
Daniel Manning,False
Kevin Carr,True
David Jones,True
Kimberly Villarreal,False
Erica Sweeney,True
Jessica Hudson,True
Meghan Lane,True
Robert Gonzalez DDS,False
Oscar Johnson,True
Mr. Todd Brown DVM,True
Frank Smith,False
Alicia Lewis,True
Kelly Sanchez,True
Jonathan Grant,False
Shannon May,True
Richard Hall,False
Kimberly Fields,True
Barbara Rangel,True
Tina Fletcher,True
Thomas Lee,True
Shawn Ortega,True
Timothy Johnson,True
Ashley Hayes,True
Beth Davis,True
William Walters,False
Christina Thomas,True
Tammy Smith,False
Mr. Douglas Hamilton DVM,True
Christopher Brown,True
Jose Williams,True
Tony Perry,False
Michael Gray,False
Charles Taylor,True
Kelly Ryan,False
Janet Webb,False
Stacey Mccall,False
David Lopez,False
Amanda Ritter,False
Kyle Lee,False
David Carter,False
Samantha Wall,True
Kara Cantrell,True
Ernest Moreno,False
Mrs. Alexandra Mcclain,True
Stephen Weber,False
John Reyes,True
Gary Moon,True
Donna Petty,True
Danny Morris,False
Matthew Ellison,False
Kyle Jimenez,True
Emma Nunez,True
Anthony Smith,True
Jose Washington DVM,True
Kristy Warner,False
Justin Christian,False
Eric Cummings,True
Victoria Klein,False
Patrick George,False
Jason Bennett,False
Peggy Lee,True
Dominique Kelly,True
David Wolfe,False
Maria Payne,True
Zachary Hayes,False
Amy Gonzalez,True
Justin Green DDS,True
Patrick Taylor,False
Maria Price,True
Mrs. Donna Marquez MD,False
Michael Salinas,False
Stephanie Smith,True
William Taylor,False
Michele Allen,False
Isaac Carr,False
Jenna Wood,False
Ronald Nelson,False
Seth David,True
Luis Hill,False
Heather Allen,False
Victoria Ramirez,False
Brendan Stewart,True
Joel Gill,True
Ashley Sanchez,False
Melissa Harper,False
Stephanie Ford,True
Tara Welch,False
Christopher Smith,False
Devon Best,False
Dennis Young,False
Nathaniel Alvarado,False
Lisa Lewis,True
Mark Morgan,True
Shannon Wilkerson,True
Danielle Williamson,True
Patrick Nelson,True
Emily Brooks,False
Brittney Ward,True
Deborah Hensley,False
Maria Galloway,True
Stephen Payne,True
Erika Riley,True
Christina Williams,False
Jennifer Warren,False
Jennifer Sanchez,True
Natasha Morales,False
Jason Jackson,True
William Kim,True
Shannon Gonzalez,False
Aaron Ingram,True
Dorothy Freeman,False
Brooke Moreno,True
Alexandra Phillips,True
Stephen Andrews,True
Anna Walker,False
James Diaz,False
Joshua Gutierrez,True
Leonard Reed,False
Tyler Allen,True
Jake Long,True
Sara Harrison,False
Elaine Griffin,True
Jacqueline Potter,False
Timothy Thompson,True
Timothy Stephens,False
Jonathan Martin,False
Kimberly Patton,True
Joseph Lopez,True
Natalie Allen,False
Robert Morgan,True
Jennifer Harding,True
Jordan Chang,False
Tiffany Dennis,True
Troy Rivera MD,True
Tyler Sharp,True
Christina Hogan,False
Stephanie Rodriguez,False
Sarah Lopez,True
Kyle Green,True
Jessica Knox,True
Steven Clark,True
Devin Olson,True
Megan Powers,True
Kathy Boyd,True
Christopher Hoffman,True
Susan Dawson,True
Bonnie Barnes,True
Deanna Hester,True
Aaron Mcpherson,False
Taylor Hurley,True
Mr. Paul Parrish,True
Eddie Miller,True
Michael Parsons,True
Christopher Hall,False
Heather Jacobs DDS,True
Dennis Chandler,False
Kyle Allen,False
Ryan Brown,True
Jacob Underwood,False
Donald Perez,True
Samuel Brown,False
Nicholas Wilson,False
Angela Miller,False
Gabriel Ross,True
Mr. Eric Smith DDS,True
Richard Howe,True
Debra Joseph,True
Steven Copeland,True
Luis Martinez,False
Tammy Williamson,False
Aaron Burnett,False
Madeline Richmond,False
Jessica Rios DVM,True
Selena Lee,False
Ann Fry,False
Victor Cortez,False
James Simmons,True
Ryan Wilson,True
Patricia Hudson,True
Denise White,False
Martha Jordan,False
Donald Kidd,False
Eric Wright,True
Michael Johnson,False
Heather May,False
Michael Kramer,False
Kyle Huerta,True
Susan Hurst,False
Kristy Washington,True
James Cannon,False
Janice Williams,True
Jeremy Mason,True
Charles Acosta,False
Douglas Trevino,False
Eric Austin,False
Andrew Ramos,False
David Pham,False
Tammy Malone,False
Jaime Farley,False
Erica Brown,False
Barbara Brennan,False
Kari Zamora,False
Kaitlin Jackson,True
Laura Lin,False
Albert Hickman,True
Mark Webb,True
Michael Torres,True
Jesse Cardenas,True
Justin Jimenez,True
William Ellison,True
Laura Fields,False
Hannah Griffin,True
Blake Rasmussen,True
Evelyn Barnes,False
Kyle Brown,True
Jacob Turner,False
Rhonda Gomez,True
Veronica Kemp,False
Rachel Boyd,True
Mary Jones,False
Jerry Miles,True
Kevin Edwards,True
Sharon Travis,False
Cheyenne Medina,True
Jessica Hernandez,False
Debra Franklin,True
Linda Terry,False
Timothy Booker,False
Brittany Robinson,False
Jeremy Mclean,True
Christina Mason,True
Tara Bailey,False
Wesley Hudson,True
Jessica Huynh,True
Brandon Dillon,True
Nicholas Schneider,True
Jacob Conner,False
Samantha Green,True
Christopher Choi,False
Jeffrey Warner,True
Kristin White,True
Eric Kim,True
Tamara Davis,False
Adriana Giles,False
Audrey Stewart,False
Andrea Hall,True
Alexandra Mathis,True
Patrick Tate,True
Anita Harris,True
Anne Adams,False
Patrick Mason,True
Charles Rangel,False
Melinda Hernandez,False
Joseph Bates,True
Derrick Gibbs,False
Michael Rodgers,True
Jason Simmons,True
Sharon Smith,True
Mrs. Erica Watts,True
Valerie Brown,True
Karen Newman,True
Jason Rodgers,True
Austin Mendoza,True
Vanessa Mcdaniel,False
Brandon Baker,False
Jessica Hoffman,False
Benjamin Johnson,False
Miranda Cole,False
Emily Hawkins,True
Walter Holloway,False
Pam Norman,True
Ryan Webb,False
Robert Hill,True
Dr. Pamela Coleman,True
Teresa Payne,True
Gregory Bernard,False
Paul Wilkinson,True
Donald Bowman,True
Jonathan Curry,True
Scott Hughes,False
Kiara Morgan,False
David Ward,False
Kyle Harrison,True
Melissa Bennett,True
David Clarke,True
Alyssa Castillo,True
Paul Gutierrez,True
William Reeves,False
Teresa Pruitt,False
Michael Perry,False
Connie Ortiz,True
Kristen Green,False
Ana Hall,True
Cameron Gordon,True
Douglas Bailey,True
Travis Briggs,False
Sheila Ramsey,True
Brian Garcia,True
Michael Allen,False
David Jones,True
Timothy Brown,False
Steven Mckee,True
Abigail Estrada,False
Christopher Hernandez,True
Cassandra Jones,False
Sarah Barnes,True
David Wright,True
Jack Martinez,True
Lisa Garcia,False
Sherry Gonzalez,False
Pamela Campbell,True
Christopher Crane,True
Charles Wagner,False
Melanie Garcia,True
Tracy Gilmore,True
Rebecca Noble,True
Donna Castillo,True
Kelly Franklin,True
Michael Blankenship,True
Victor Larson,False
Chad Figueroa,True
Gabriella Hernandez,True
Debbie Haas,False
Max Johnson,True
Brandon Jones,True
Christina Horn,True
Joanna Powell,False
Shane Fisher,True
Sally Bullock PhD,False
David Stephens,False
Jenny Briggs,False
Amy Hardy,False
Wendy Poole,True
Tom Bass,False
Joel Santiago,False
Nicole Burns,False
Anne Berry,True
Donna Cline,False
Susan Williams,False
Donald Smith,True
Kristi Adams,True
Amy Herring,True
Tyler Moore,False
Jeffery Savage,False
Anthony Ewing,True
Brett Howell DVM,False
Rebecca Lewis,False
Audrey Rivas,True
Michael Garrett,True
Patricia Crawford,True
Rebecca Mccullough,True
Matthew Davis,False
Christie Delgado,False
David Lopez,True
Sierra Cruz,False
Faith Smith,False
Cynthia Peterson,True
Jacob Li,True
Emily Juarez,False
Miss Sharon White,False
Joshua Aguilar,True
Adam Mullins MD,True
Barbara Lewis,False
Ryan Yoder,False
Connie Cooper,False
Nancy Bryant,True
Krista Jordan,True
Kathleen Russell,False
Charles Herman,True
Jessica Ellis,False
Kenneth Franco,True
Jeffrey Leonard,False
Pamela Schmidt,False
Amy Walker,True
Joshua Kelley,False
Darlene Brown,False
Laura Hale,False
Michael Woods,False
Lori Acevedo,False
Amanda Lozano,False
Sarah Mccarthy,False
Jason Velasquez,True
Jeremy Kelly,True
Thomas Cantrell,True
Gerald Alvarado,False
Daniel Allen,True
Angela Rogers,False
Brenda Wright,False
Jerry Moore,False
Joshua Cunningham,True
Deborah Dillon,True
Richard Crawford,True
Matthew Gilbert,False
Christopher Smith,False
Andrea Dyer,True
Alyssa Moore,False
Amanda Espinoza,False
Kyle Nguyen,False
Michael Jensen,False
Lori Mitchell,False
Steve Medina,True
Valerie Nelson,False
Sandra Foley,True
Amy Miller,False
Angela Watson,False
Alisha Cross,False
Jeanne Poole,True
Cindy Thornton,False
Tyler Williams,True
Zachary Wagner,True
Karen Castillo,True
Christopher Gutierrez,False
Barbara Mendoza,False
Timothy Schwartz,True
Brandon Jackson,True
Eric Martinez,False
Dana King,True
David Shannon,False
Destiny Jones,False
Katherine Rodriguez,False
Jeff Pace,True
Steven Mitchell,True
Mariah Daniels,True
Andrew Olson,False
Shawn Gordon,False
Paul Landry,True
Dustin Collier,True
Cristina Acosta,True
Rhonda Pratt,True
Morgan Hall,False
Andrea Lawson,True
Julie Vega,True
Christine Bailey,False
Jeffrey Perry,True
Sarah Gray,True
Shannon Cox,False
Michael Davis,True
Brandon Wheeler,True
Shelly Bowman,True
Yvonne Jones,False
Kimberly Mahoney,True
Robert Miller,False
Brian Johnson,True
Kathy Malone,False
Sean Murphy,True
Hannah Martinez,True
Leslie Harmon,True
Ryan Nichols,True
David Montoya,True
Amber Ward,False
Crystal Palmer,False
George Arellano,True
Megan Dennis,False
Christopher Garcia,False
Charles Combs,True
Dr. Keith Cummings,True
Zachary Lopez,False
Jessica Gardner,False
Joseph Cox,False
Sandra Cruz,True
Angel Hogan,False
Randy Rivera DVM,False
Daniel Rodriguez,True
Erica Jackson,False
Andrea Wiggins,True
Michael Castro,True
Dr. Deborah Olsen,False
Stephanie Coleman,True
Tyler Davis,False
Amber Townsend,True
Stacey Luna,True
Edward Hernandez,False
Andrew Black,True
Raymond Serrano,False
Melissa Drake,True
Ernest Love,True
Brandy Cunningham,False
Sabrina Reed,True
Bailey Smith,False
Diane Yoder,True
Sharon Young,False
Keith Carter II,True
Robert Reynolds,False
Mark Sanders,True
Karen Daniel,True
Jordan Williams,True
Rhonda Brown,True
Natalie Robles,False
Kevin Johnson,False
Lisa Lewis,False
Samantha Roberts,False
Tamara Andrade,True
Robin Gutierrez,True
Luke Lee,False
Linda Johnson,True
Erika Townsend,False
Megan Hines,False
Jennifer Smith MD,False
Christopher Leonard,False
Joseph Patrick,True
Henry Kirk,True
Christopher Wilson,True
Terry Mcdonald,True
David Russo,False
Monica Gonzalez,True
April Nielsen,True
Tina Rice,True
Ryan Robinson,True
Melissa Jackson,True
Dr. Chad Martin,True
Cathy Crawford,False
Laura Washington,True
Elijah Mendoza,False
Laurie Williams,False
Jessica Taylor,False
Brenda Perkins,True
Megan Barron,False
Stephanie Carrillo,True
Kathleen Contreras,False
Susan Chambers,False
Joseph Brown,False
Tara Holmes,True
Lisa Richardson,False
James Richardson,True
Cameron Page,True
Casey Garcia,True
Anthony White,True
Mary Swanson,False
Jeffrey Hale,False
Michelle Merritt,False
Dakota Macias,True
Ricky Smith,False
Stacey Spencer,True
Manuel Delgado,False
Ashley Evans,True
Terry Frank,False
Thomas Stuart,True
Stephanie Flores,False
Megan Martin,False
Brian Miller,True
Kayla Hernandez,False
Chelsey Cummings,True
Rachel Neal,False
Kristin Wolfe,True
Todd Fisher,True
David Powers,False
Rebecca Stanton,True
Ronald Powers,False
William Rice,False
Terry Santiago,True
Amanda Beck,True
Mercedes Newman,True
Herbert Mckinney,False
Katherine Shaw,True
Carlos Poole,False
Micheal Warner,True
Tony Freeman,False
Kenneth Gonzalez,False
James Moore,True
Christina Taylor,False
Ryan Reynolds,True
Jennifer Young,False
Ryan Garcia,False
Dakota Hinton,True
Michael Morrison,True
Alexandria Rivera,True
Ashley Long,False
Thomas Hunt,False
Holly Wall,False
Tonya Mccarthy,True
Michael Simpson,False
Carrie Smith,True
Joe Hall,False
Chris Flores MD,True
Andrew Howell,False
Kathryn Mercer,False
Melinda Jenkins,False
Cheryl Allen,True
William Ellis,True
Benjamin Mccoy,True
Eugene Zavala,False
Kyle Hernandez,False
James Brown,True
Heather Kennedy,False
Stacey Davis,True
Ashley Tucker,False
Ronald Harris,False
Heather Clayton,False
Casey Watson,True
Rachel Wood,True
Gregory Fowler,False
Richard Walker,False
Robert Hall,False
Lori Hood,False
Daniel Turner,False
Michael Walker,True
Kevin Brown,False
Regina Norris,True
Susan Pratt,False
Tammy Mccormick,True
Carrie Jackson,True
Kayla Hayes,False
Kenneth Wilkinson,False
Christine Ward,False
Brian Thompson,True
Kathleen Patterson,True
Kelli Jacobs,False
Joshua Hill,True
Kimberly Bailey,True
Peter Foster,True
Erica Odom,False
David Warren,False
Michael Johnson,True
Kelsey Myers,True
Jason Marks,True
Haley Henry,True
Elizabeth Russell,True
Tammy Walker,False
Jennifer Moore,True
Lori Mcclain,False
Shelia Ward,True
Linda Best,False
Nancy Martinez,True
Brandon Mercado,True
Susan Ferguson,False
Erin Humphrey,True
Krystal Jones,True
Matthew Butler,True
Pamela Beck,True
Adrian Blackwell,True
Molly Gaines,False
James Singh,True
Deanna Elliott,False
Tracy Carrillo,True
Ashley Small,True
Tina Leon,False
Kaitlyn Morris,False
Jeffery Mcdonald,False
Joy Griffin,False
Karen Erickson,True
Alisha Harvey,True
Mark Anderson,True
Michael Cardenas,False
Allison Stuart MD,False
Eddie Carpenter,False
James Caldwell,True
Nicole White,False
Clinton Hall,True
Monique Drake,False
Megan Meyer,True
Michael Rivera,False
Paul Travis,True
Ryan Klein MD,True
Brian Wood,True
Paul Gates,False
Jessica Castro,True
David Forbes,False
April Bradshaw,True
Amanda Ball,True
Janice Crane DDS,True
Brian Watkins Jr.,True
Jessica Mayo,False
Tamara Fisher,False
Lynn George,True
William Hardin,False
Samuel Gallagher,True
Nicole Watkins,False
Alex Silva,False
Christina Rodriguez,False
Eric Fischer,False
Terri Gill,True
James Cline,False
Preston Briggs,False
Chelsea Durham,False
Steven Moore,True
Meagan Jackson,True
Leah Gentry,True
Monica Jones,False
Joseph Summers,True
Juan Mcdaniel,False
